#1.7A simulated P-1
12.42074299	0.000745
12.42774296	0.000752
12.43474388	0.000758
12.4417448	0.000765
12.44874573	0.000772
12.4557457	0.000779
12.46274662	0.000787
12.46974754	0.000794
12.47674751	0.000801
12.48374844	0.000809
12.49074936	0.000816
12.49775028	0.000824
12.50475025	0.000832
12.51175117	0.00084
12.5187521	0.000848
12.52575302	0.000856
12.53275394	0.000864
12.53975487	0.000873
12.54675579	0.000881
12.55375576	0.00089
12.56075668	0.000899
12.56775761	0.000907
12.57475758	0.000916
12.5817585	0.000926
12.58875942	0.000935
12.59576035	0.000944
12.60276031	0.000954
12.60976124	0.000964
12.61676216	0.000974
12.62376213	0.000984
12.63076305	0.000994
12.63776398	0.001004
12.6447649	0.001015
12.65176487	0.001025
12.65876579	0.001036
12.66576767	0.001047
12.67276764	0.001058
12.67976856	0.00107
12.68676949	0.001081
12.69377041	0.001093
12.70077038	0.001105
12.7077713	0.001117
12.71477222	0.001129
12.72177219	0.001142
12.72877312	0.001155
12.73577404	0.001168
12.74277496	0.001181
12.74977493	0.001194
12.75677586	0.001208
12.76377678	0.001222
12.77077675	0.001236
12.77777767	0.00125
12.78477859	0.001265
12.79177952	0.00128
12.79878044	0.001295
12.80578136	0.00131
12.81278229	0.001326
12.81978226	0.001342
12.82678318	0.001358
12.8337841	0.001375
12.84078503	0.001392
12.847785	0.001409
12.85478592	0.001426
12.86178684	0.001444
12.86878681	0.001462
12.87578773	0.001481
12.88278866	0.0015
12.88978958	0.001519
12.89678955	0.001538
12.90379047	0.001558
12.9107914	0.001579
12.91779137	0.001599
12.92479229	0.001621
12.93179321	0.001642
12.93879509	0.001664
12.94579506	0.001687
12.95279598	0.00171
12.95979691	0.001733
12.96679688	0.001757
12.9737978	0.001781
12.98079872	0.001806
12.98779964	0.001832
12.99479961	0.001858
13.00180054	0.001884
13.00880146	0.001911
13.01580143	0.001939
13.02280235	0.001967
13.02980328	0.001996
13.0368042	0.002025
13.04380417	0.002056
13.05080509	0.002087
13.05780602	0.002118
13.06480694	0.00215
13.07180786	0.002183
13.07880878	0.002217
13.08580971	0.002252
13.09280968	0.002287
13.0998106	0.002323
13.10681152	0.002361
13.11381245	0.002399
13.12081242	0.002437
13.12781334	0.002477
13.13481426	0.002518
13.14181423	0.00256
13.14881516	0.002603
13.15581608	0.002647
13.162817	0.002692
13.16981697	0.002739
13.17681789	0.002786
13.18381882	0.002835
13.19081879	0.002885
13.19781971	0.002936
13.20482063	0.002989
13.21182251	0.003043
13.21882248	0.003099
13.2258234	0.003156
13.23282433	0.003215
13.2398243	0.003276
13.24682522	0.003338
13.25382614	0.003402
13.26082706	0.003468
13.26782703	0.003535
13.27482796	0.003605
13.28182888	0.003677
13.28882885	0.003751
13.29582977	0.003827
13.3028307	0.003906
13.30983162	0.003987
13.31683159	0.004071
13.32383251	0.004157
13.33083344	0.004246
13.33783436	0.004338
13.34483528	0.004433
13.3518362	0.004531
13.35883713	0.004633
13.3658371	0.004737
13.37283802	0.004846
13.37983894	0.004958
13.38683891	0.005074
13.39383984	0.005194
13.40084076	0.005319
13.40784168	0.005448
13.41484165	0.005582
13.42184258	0.00572
13.4288435	0.005864
13.43584347	0.006014
13.44284439	0.006169
13.44984531	0.00633
13.45684624	0.006498
13.46384621	0.006673
13.47084713	0.006854
13.47784805	0.007043
13.48484898	0.00724
13.4918499	0.007445
13.49885082	0.007659
13.50585175	0.007883
13.51285172	0.008116
13.51985264	0.00836
13.52685356	0.008615
13.53385353	0.008882
13.54085445	0.009161
13.54785538	0.009453
13.5548563	0.00976
13.56185627	0.010082
13.56885719	0.01042
13.57585812	0.010775
13.58285809	0.011149
13.58985901	0.011542
13.59685993	0.011956
13.60386086	0.012393
13.61086178	0.012854
13.6178627	0.013341
13.62486362	0.013856
13.63186359	0.014401
13.63886452	0.014979
13.64586544	0.015592
13.65286636	0.016243
13.65986633	0.016936
13.66686726	0.017673
13.67386818	0.01846
13.68086815	0.019299
13.68786907	0.020196
13.69487	0.021157
13.70187092	0.022188
13.70887089	0.023294
13.71587181	0.024485
13.72287273	0.025768
13.7298727	0.027153
13.73687363	0.028651
13.74387455	0.030275
13.75087547	0.032039
13.7578764	0.03396
13.76487732	0.036056
13.77187824	0.038349
13.77887821	0.040865
13.78587914	0.043638
13.79288006	0.046705
13.79988098	0.050117
13.80688095	0.05394
13.81388187	0.058267
13.8208828	0.063225
13.82788277	0.068998
13.83488369	0.075853
13.84188461	0.084169
13.84888554	0.094486
13.85588551	0.107547
13.86288643	0.124356
13.86988735	0.146213
13.87688828	0.174735
13.8838892	0.211861
13.89089012	0.259753
13.89789104	0.320686
13.90489101	0.396817
13.91189194	0.489945
13.91889286	0.601128
13.92589283	0.730339
13.93289375	0.876162
13.93989468	1.035349
13.9468956	1.202535
13.95389557	1.369859
13.96089649	1.526804
13.96789742	1.660302
13.97489738	1.756159
13.98189831	1.802039
13.98889923	1.791266
13.99590015	1.725453
14.00290012	1.613843
14.00990105	1.469893
14.01690197	1.307635
14.02390289	1.139282
14.03090382	0.974319
14.03790474	0.819642
14.04490566	0.679773
14.05190563	0.55725
14.05890656	0.452909
14.06590748	0.366329
14.07290745	0.296143
14.07990837	0.24037
14.08690929	0.196783
14.09391022	0.16313
14.10091019	0.137321
14.10791111	0.117531
14.11491203	0.102265
14.121912	0.090337
14.12891293	0.080846
14.13591385	0.073132
14.14291477	0.06672
14.1499157	0.061279
14.15691662	0.056576
14.16391754	0.052451
14.17091751	0.048792
14.17791843	0.045516
14.18491936	0.042565
14.19192028	0.039893
14.19892025	0.037463
14.20592117	0.035247
14.2129221	0.033219
14.21992207	0.03136
14.22692299	0.02965
14.23392391	0.028075
14.24092484	0.02662
14.2479248	0.025275
14.25492573	0.024027
14.26192665	0.022869
14.26892662	0.021792
14.27592754	0.020789
14.28292847	0.019852
14.28992939	0.018977
14.29693031	0.018158
14.30393124	0.017391
14.31093216	0.016671
14.31793213	0.015994
14.3249321	0.015358
14.33193302	0.014758
14.33893394	0.014193
14.34593487	0.013659
14.35293579	0.013155
14.35993671	0.012678
14.36693764	0.012226
14.37393856	0.011798
14.38093948	0.011392
14.38794041	0.011006
14.39493942	0.01064
14.40194035	0.010291
14.40894127	0.009959
14.41594124	0.009643
14.42294216	0.009342
14.42994308	0.009055
14.43694401	0.00878
14.44394493	0.008518
14.45094585	0.008267
14.45794678	0.008027
14.4649477	0.007798
14.47194862	0.007578
14.47894955	0.007367
14.48595047	0.007165
14.49294949	0.006971
14.49995041	0.006785
14.50695133	0.006606
14.51395035	0.006434
14.52095127	0.006269
14.52795219	0.00611
14.53495312	0.005957
14.54195404	0.00581
14.54895496	0.005668
14.55595589	0.005531
14.56295681	0.005399
14.56995869	0.005271
14.57695961	0.005149
14.58396053	0.00503
14.59095955	0.004915
14.59796047	0.004805
14.6049614	0.004698
14.61196041	0.004594
14.61896133	0.004494
14.62596226	0.004397
14.63296318	0.004303
14.6399641	0.004212
14.64696503	0.004124
14.65396595	0.004039
14.66096687	0.003956
14.6679678	0.003876
14.67496872	0.003798
14.68196964	0.003723
14.68896961	0.00365
14.69597054	0.003579
14.70297146	0.00351
14.70997047	0.003443
14.7169714	0.003378
14.72397232	0.003314
14.73097324	0.003253
14.73797417	0.003193
14.74497509	0.003135
14.75197601	0.003078
14.75897694	0.003023
14.76597786	0.002969
14.77297878	0.002917
14.77997971	0.002866
14.78697872	0.002816
14.79397964	0.002768
14.80098057	0.002721
14.80798054	0.002675
14.81498146	0.00263
14.82198238	0.002587
14.82898331	0.002544
14.83598423	0.002503
14.84298515	0.002462
14.84998608	0.002423
14.856987	0.016646
14.86398792	0.016737
14.87098885	0.01683
14.87798977	0.016927
14.88498878	0.017026
14.89198971	0.017127
14.89899063	0.017232
14.90599155	0.017338
14.91299057	0.017448
14.91999149	0.01756
14.92699242	0.017675
14.93399334	0.017793
14.94099426	0.017914
14.94799519	0.018037
14.95499611	0.018163
14.96199703	0.018292
14.96899796	0.018424
14.97599888	0.018558
14.98299885	0.018696
14.98999977	0.018836
14.99700069	0.01898
15.00400162	0.019126
15.01100063	0.019276
15.01800156	0.019428
15.02500248	0.019584
15.0320034	0.019743
15.03900433	0.019905
15.04600525	0.02007
15.05300617	0.020239
15.0600071	0.020411
15.06700802	0.020586
15.07400894	0.020765
15.08100796	0.020947
15.08800888	0.021133
15.0950098	0.021323
15.10201073	0.021516
15.1090107	0.021713
15.11601162	0.021914
15.12301254	0.022118
15.13001347	0.022327
15.13701439	0.022539
15.14401531	0.022756
15.15101624	0.022976
15.15801716	0.023201
15.16501808	0.023431
15.172019	0.023664
15.17901802	0.023903
15.18601894	0.024145
15.19301987	0.024393
15.20002079	0.024645
15.20701981	0.024902
15.21402073	0.025164
15.22102165	0.025432
15.22802258	0.025704
15.23502445	0.025982
15.24202538	0.026265
15.2490263	0.026553
15.25602722	0.026847
15.26302814	0.027148
15.27002907	0.027454
15.27702808	0.027765
15.28402901	0.028084
15.29102993	0.028408
15.29803085	0.028739
15.30502987	0.029077
15.31203079	0.029421
15.31903172	0.029773
15.32603264	0.030132
15.33303356	0.030497
15.34003448	0.030871
15.34703541	0.031252
15.35403633	0.031641
15.36103725	0.032038
15.36803818	0.032443
15.37503815	0.032857
15.38203907	0.03328
15.38903999	0.033712
15.39604092	0.034152
15.40303993	0.034602
15.41004086	0.035062
15.41704178	0.035532
15.4240427	0.036012
15.43104362	0.036503
15.43804455	0.037005
15.44504547	0.037517
15.45204639	0.038041
15.45904732	0.038577
15.46604824	0.039125
15.47304726	0.039686
15.48004818	0.040259
15.4870491	0.040845
15.49405003	0.041446
15.50105	0.04206
15.50805092	0.042688
